timestamp,sme,s_m_distance,orbital_p,average_power,right_flag,eclipse_l,full_off,average_xtx,gsep_dur,lvah,sh,thp2
1566159186,3.1577251803,249131269.24055436,25135,180.85803307888065,0,0,1,1.8260101452315503,25135,0.0,493.10900626144667,178.57214098543227
1566184321,2.9639981082,249131269.24055436,25135,181.15039490445844,0,0,1,5.218415608280294,25135,0.0,493.10900626144667,155.17114162079372
1566209456,2.9639981082,249131269.24055436,25134,169.2604685750637,0,0,1,3.4802183531068613,25134,0.0,493.10900626144667,167.1613218356832
1566234590,2.9639981082,249131269.24055436,25139,175.52220611464975,0,0,1,1.8644552497974638,25139,0.0,493.10900626144667,178.30694454080918
1566259729,2.7707822045,249131269.24055436,25141,192.9787910941476,0,0,1,0.02233694360432574,25141,0.0,493.10900626144667,191.01397787817277
1566284870,2.7707822045,249131269.24055436,25141,199.51141475826984,0,0,1,0.9543070732302811,25141,0.0,493.10900626144667,184.58519669361488
1566310011,2.7707822045,249131269.24055436,25140,191.1202127388535,0,0,1,1.5662660337070216,25140,0.0,493.10900626144667,180.3638701448623
1566335151,2.7707822045,249131269.24055436,25135,204.5397366412212,0,0,1,0.02260062350000005,25135,0.0,493.10900626144667,191.0121589997579
1566360286,2.7707822045,249220469.64736134,25135,195.05272101910793,0,0,1,0.6662991514305736,25135,0.0,492.7560845899397,186.6341507600178
1566385421,2.7707822045,249220469.64736134,25135,191.2388753180662,0,0,1,1.4999337088575186,25135,0.0,492.7560845899397,180.8836937579951
1566410556,2.7707822045,249220469.64736134,25140,205.84302942675166,0,0,1,0.02221569346878986,25140,0.0,492.7560845899397,191.07707385830588
1566435696,2.3865116334,249220469.64736134,25141,196.17661068702296,0,0,1,0.41112885616539463,25141,0.0,492.7560845899397,188.39432948346814
1566460837,2.3865116334,249220469.64736134,25141,191.8133121019108,0,0,1,1.5066349823019258,25141,0.0,492.7560845899397,180.83746800540658
1566485978,2.3865116334,249220469.64736134,25138,189.19404560509528,0,0,1,1.4260957367388698,25138,0.0,492.7560845899397,181.3930321485429
1566511116,2.3865116334,249220469.64736134,25135,186.26542659033078,0,0,1,1.8623386055776072,25135,0.0,492.7560845899397,178.38380485902277
1566536251,2.1959112949,249220469.64736134,25135,182.97417579617846,0,0,1,1.8135166289401359,25135,0.0,492.7560845899397,178.7205815376121
1566561386,2.1959112949,249220469.64736134,25136,201.04139745222912,0,0,1,0.02245877870063697,25136,0.0,492.7560845899397,191.0753970430142
1566586522,2.1959112949,249220469.64736134,25140,186.63334955414027,0,0,1,1.8457656782509537,25140,0.0,492.7560845899397,178.49812582273583
1566611662,2.0067821888,249220469.64736134,25141,184.3224580152672,0,0,1,1.7377896707124778,25141,0.0,492.7560845899397,179.2429502581774
1566636803,2.0067821888,249220469.64736134,25141,202.52045350318465,0,0,1,0.02243676403312103,25141,0.0,492.7560845899397,191.07554890140085
1566661944,2.0067821888,249220469.64736134,25138,197.22937137404574,0,0,1,0.022302217932570003,25138,0.0,492.7560845899397,191.07647700779847
1566687082,2.0067821888,249220469.64736134,25136,202.53419235668784,0,0,1,1.035128759803823,25136,0.0,492.7560845899397,184.08994384689555
1566712218,1.8196338138,249220469.64736134,25136,187.23150318471338,0,0,1,1.8671189279057447,25136,0.0,492.7560845899397,178.35082993282896
1566737354,1.8196338138,249220469.64736134,25138,204.25842493638703,0,0,1,0.022475519833333346,25138,0.0,492.7560845899397,191.0752815617606
1566762492,1.8196338138,249220469.64736134,25141,188.22344471337584,0,0,1,1.512674633940128,25141,0.0,492.7560845899397,180.79580615640663
1566787633,1.635204329,249220469.64736134,25142,189.3607075063613,0,0,1,1.4425543072862377,25142,0.0,492.7560845899397,181.2795000241795
1566812775,1.635204329,249220469.64736134,25141,204.53771501272254,0,0,1,0.022719971498727773,25141,0.0,492.7560845899397,191.0735953207352
1566837916,1.635204329,249220469.64736134,25139,204.45006099110532,0,0,1,0.022281909053367237,25139,0.0,492.7560845899397,191.07661709956358
1566863055,1.635204329,249220469.64736134,25137,200.22809183673456,0,0,1,0.0220777898622449,25137,0.0,492.7560845899397,191.07802512496437
1566888192,1.4545945144,249220469.64736134,25138,196.81895939086294,0,0,1,1.5252494087969553,25138,0.0,492.7560845899397,180.70906466820884
1566913330,1.4545945144,249220469.64736134,25139,202.11307448979582,0,0,1,0.28828973735204233,25139,0.0,492.7560845899397,189.241680477509
1566938469,1.4545945144,249220469.64736134,25142,188.17816751269038,0,0,1,1.8570753941827416,25142,0.0,492.7560845899397,178.42011078054327
1566963611,1.4545945144,249236670.5669908,25142,193.81588265306115,0,0,1,0.683820651556123,25142,0.0,492.6920262613975,186.52458714178908
1566988753,1.4545945144,249236670.5669908,25140,203.61793367346934,0,0,1,0.022150182642857154,25140,0.0,492.6920262613975,191.08882640837848
1567013893,1.4545945144,249236670.5669908,25139,192.00135025380715,0,0,1,0.9861616242081219,25139,0.0,492.6920262613975,184.43902249275234
